hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
0,Right,14,0.46617528796195984,0.14421406388282776,-0.04867037013173103,895,155,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,15,0.5237672328948975,0.15929895639419556,-0.06540800631046295,1005,172,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,16,0.5639178156852722,0.18408307433128357,-0.06942632794380188,1082,198,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,17,0.4166436791419983,0.23855295777320862,0.009102143347263336,799,257,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,18,0.48063161969184875,0.208157479763031,-0.025436514988541603,922,224,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,19,0.526631236076355,0.2205737978219986,-0.044449131935834885,1011,238,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,20,0.55913245677948,0.23346832394599915,-0.050088319927453995,1073,252,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,0,0.7561604976654053,0.3227315843105316,3.759153628379863e-07,1451,348,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,1,0.713515043258667,0.39977169036865234,-0.04238434508442879,1369,431,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,2,0.6793656349182129,0.4260544180870056,-0.07587369531393051,1304,460,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,3,0.6519123911857605,0.3931562900543213,-0.09789924323558807,1251,424,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,4,0.6338842511177063,0.3468386232852936,-0.11881542950868607,1217,374,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,5,0.7907899022102356,0.4834681749343872,-0.132558211684227,1518,522,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,6,0.71495521068573,0.38215088844299316,-0.1682470142841339,1372,412,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,7,0.6510021686553955,0.31946343183517456,-0.17640647292137146,1249,345,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,8,0.6107641458511353,0.28003770112991333,-0.1776789277791977,1172,302,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,9,0.8233629465103149,0.4010094106197357,-0.12298779934644699,1580,433,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,10,0.7313748002052307,0.2783142626285553,-0.1640712469816208,1404,300,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
