hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
0,Left,0,0.6156165599822998,0.42980605363845825,-2.7027149940295203e-07,1181,464,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,1,0.5791433453559875,0.39953184127807617,-0.02026466466486454,1111,431,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,2,0.5624605417251587,0.34145766496658325,-0.029278025031089783,1079,368,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,3,0.5569652915000916,0.2758525609970093,-0.0330374613404274,1069,297,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,4,0.5483343005180359,0.23137438297271729,-0.03473667427897453,1052,249,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,5,0.6138952374458313,0.30459678173065186,-0.04024912044405937,1178,328,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,6,0.5795629620552063,0.21925491094589233,-0.04937196895480156,1112,236,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,7,0.5579157471656799,0.21049490571022034,-0.05029578134417534,1071,227,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,8,0.5471858978271484,0.21529245376586914,-0.049428656697273254,1050,232,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,9,0.6329481601715088,0.28494009375572205,-0.03127758949995041,1215,307,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,10,0.5938606858253479,0.19966991245746613,-0.039446741342544556,1140,215,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,11,0.5722504258155823,0.19977523386478424,-0.037651609629392624,1098,215,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,12,0.5610931515693665,0.2116900384426117,-0.036487892270088196,1077,228,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,13,0.6401123404502869,0.27533167600631714,-0.022008541971445084,1229,297,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,14,0.6039819717407227,0.19928207993507385,-0.029093030840158463,1159,215,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,15,0.5841996669769287,0.20052728056907654,-0.02568085305392742,1121,216,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,16,0.5733761191368103,0.21363571286201477,-0.023068038746714592,1100,230,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,17,0.6373180747032166,0.271862655878067,-0.013848538510501385,1223,293,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,18,0.6098329424858093,0.2147471159696579,-0.020627018064260483,1170,231,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,19,0.5923013091087341,0.2089085578918457,-0.02033541537821293,1137,225,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
0,Left,20,0.5811629891395569,0.2158399522304535,-0.01925058849155903,1115,233,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,0,0.4950714409351349,0.4444003105163574,3.401467552066606e-07,950,479,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,1,0.5213303565979004,0.38731294870376587,-0.031093453988432884,1000,418,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,2,0.5267701745033264,0.30914703011512756,-0.03456331044435501,1011,333,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,3,0.5336432456970215,0.24429555237293243,-0.029989976435899734,1024,263,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,4,0.5433497428894043,0.1957346796989441,-0.02277633361518383,1043,211,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,5,0.48394206166267395,0.2695131003856659,-0.018067851662635803,929,291,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,6,0.5103029012680054,0.18902936577796936,-0.016883328557014465,979,204,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,7,0.5293487310409546,0.1523716151714325,-0.01514944527298212,1016,164,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,8,0.5437352657318115,0.12576434016227722,-0.01323704980313778,1043,135,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,9,0.47687050700187683,0.27808526158332825,0.0023941942490637302,915,300,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,10,0.5084861516952515,0.21624387800693512,0.00568315340206027,976,233,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,11,0.5326155424118042,0.20205163955688477,0.006410798989236355,1022,218,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,12,0.5519050359725952,0.19591683149337769,0.006639366969466209,1059,211,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,13,0.4783038794994354,0.2937556505203247,0.020540516823530197,918,317,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,14,0.5090059638023376,0.2500193119049072,0.02059205248951912,977,270,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,15,0.5309745669364929,0.2453790158033371,0.015104425139725208,1019,265,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,16,0.5491477251052856,0.24930717051029205,0.011528411880135536,1054,269,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,17,0.4850732386112213,0.3093556761741638,0.03644393011927605,931,334,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
1,Right,18,0.5092254877090454,0.2806933522224426,0.033349718898534775,977,303,artificial_jewellery,video_20260404_115542,frame_000090.jpg,000090
