hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
0,Right,0,0.858481764793396,0.06751051545143127,5.482564802150591e-07,1648,72,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,1,0.8249425292015076,0.12588846683502197,-0.03860746696591377,1583,135,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,2,0.8104658126831055,0.20973090827465057,-0.04771455377340317,1556,226,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,3,0.7963552474975586,0.2839204668998718,-0.047937192022800446,1529,306,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,4,0.7805736064910889,0.34571775794029236,-0.045859429985284805,1498,373,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,5,0.8911634087562561,0.2626756429672241,-0.016622629016637802,1711,283,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,6,0.8529817461967468,0.3453509211540222,-0.01982789859175682,1637,372,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,7,0.8209807276725769,0.3801528215408325,-0.02750726230442524,1576,410,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,8,0.7947801947593689,0.39779967069625854,-0.0326940082013607,1525,429,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,9,0.903860867023468,0.2579296827316284,0.004952126182615757,1735,278,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,10,0.8598324060440063,0.3374478816986084,0.0035802465863525867,1650,364,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,11,0.8259473443031311,0.3706415295600891,-0.005485383328050375,1585,400,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,12,0.796468198299408,0.386686772108078,-0.012633631005883217,1529,417,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,13,0.9064907431602478,0.24377360939979553,0.02312519960105419,1740,263,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,14,0.8614792227745056,0.31637316942214966,0.01814866065979004,1654,341,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,15,0.8302598595619202,0.3453523814678192,0.0058555020950734615,1594,372,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,16,0.8030669689178467,0.35736313462257385,-0.0020315400324761868,1541,385,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,17,0.9034230709075928,0.22972919046878815,0.03859778493642807,1734,248,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,18,0.8671630620956421,0.28697818517684937,0.030335234478116035,1664,309,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,19,0.8422074913978577,0.30806764960289,0.02105182781815529,1617,332,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Right,20,0.8210397958755493,0.31896770000457764,0.01628829538822174,1576,344,artificial_jewellery,video_20260404_122845,frame_000000.jpg,000000
0,Left,0,0.32185083627700806,0.6446411609649658,-1.6638936983781605e-07,617,696,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
0,Left,1,0.35500964522361755,0.6855074167251587,-0.027252523228526115,681,740,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
0,Left,2,0.38781464099884033,0.7170339226722717,-0.029863178730010986,744,774,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
0,Left,3,0.4215802252292633,0.7190148234367371,-0.028227683156728745,809,776,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
0,Left,4,0.4471713900566101,0.7152678966522217,-0.026438923552632332,858,772,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
0,Left,5,0.3634260296821594,0.7978077530860901,0.006517075002193451,697,861,artificial_jewellery,video_20260404_122845,frame_001380.jpg,001380
