hand_id,handedness,object_label,object_source,object_conf,x1,y1,x2,y2,fingertips_inside,min_tip_dist_px,domain,video_stem,frame_id
0,Right,person,yolo,0.6460238695144653,589.65673828125,5.7880096435546875,1782.138916015625,464.3935852050781,5,0.0,artificial_jewellery,video_20260404_122845,0
0,Right,parking meter,yolo,0.4687073826789856,734.978759765625,207.50033569335935,1487.0445556640625,895.1195068359375,0,10.9554443359375,artificial_jewellery,video_20260404_122845,0
0,Left,person,yolo,0.70663982629776,177.104736328125,4.33062744140625,879.4054565429688,890.222900390625,5,0.0,artificial_jewellery,video_20260404_122845,1380
0,Right,person,yolo,0.355193942785263,162.8734130859375,1.74554443359375,1888.5772705078125,1036.479736328125,1,0.0,artificial_jewellery,video_20260404_122845,6510
0,Right,person,yolo,0.6493548154830933,848.8558959960938,5.227935791015625,1631.6986083984375,376.5641174316406,5,0.0,artificial_jewellery,video_20260404_122845,8880
0,Right,small_object_proposal,heuristic,1.0,1272.0,261.0,1305.0,296.0,1,0.0,artificial_jewellery,video_20260404_122845,8880
0,Right,small_object_proposal,heuristic,1.0,1326.0,278.0,1357.0,312.0,0,25.0,artificial_jewellery,video_20260404_122845,8880
0,Left,person,yolo,0.6735878586769104,313.059814453125,1.7223587036132812,1239.59326171875,741.0787963867188,5,0.0,artificial_jewellery,video_20260404_122845,9780
0,Left,person,yolo,0.5311073064804077,672.9076538085938,2.9671554565429688,1896.8331298828125,713.7017822265625,2,0.0,artificial_jewellery,video_20260404_122845,9780
0,Left,person,yolo,0.5980277061462402,301.48553466796875,4.25299072265625,1284.5562744140625,833.7667236328125,5,0.0,artificial_jewellery,video_20260404_122845,10020
0,Left,person,yolo,0.3207570314407348,1169.165771484375,4.944580078125,1914.80126953125,821.9537353515625,0,15.165771484375,artificial_jewellery,video_20260404_122845,10020
